,id,compas_screening_date,sex,dob,age,age_cat,race,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,days_b_screening_arrest,c_jail_in,c_jail_out,c_offense_date,c_arrest_date,c_days_from_compas,c_charge_degree,is_recid,r_charge_degree,r_days_from_arrest,r_offense_date,r_jail_in,r_jail_out,violent_recid,is_violent_recid,vr_charge_degree,type_of_assessment,decile_score.1,score_text,screening_date,v_type_of_assessment,v_decile_score,v_score_text,v_screening_date,in_custody,out_custody,priors_count.1,start,end,event
93,143,20130104,Male,19440513,71,Greater than 45,African-American,0,7,0,0,12,,,,20101023.0,,804.0,M,0,,,,,,,0,,Risk of Recidivism,7,Medium,20130104,Risk of Violence,3,Low,20130104,,,12,0,1183,0
94,145,20131114,Female,19950919,20,Less than 25,Caucasian,0,7,0,0,0,-1.0,20131113.0,20131114.0,20131113.0,,1.0,F,0,,,,,,,0,,Risk of Recidivism,7,Medium,20131114,Risk of Violence,8,High,20131114,20131113.0,20131114.0,0,0,869,0
95,146,20130213,Male,19760810,39,25 - 45,Caucasian,0,1,0,0,2,-2.0,20130211.0,20130211.0,20130210.0,,3.0,F,1,(F3),0.0,20130417.0,20130417.0,20130509.0,,0,,Risk of Recidivism,1,Low,20130213,Risk of Violence,1,Low,20130213,20130417.0,20130509.0,2,0,63,1
96,147,20131106,Male,19490504,66,Greater than 45,Caucasian,0,1,0,0,3,-64.0,20130903.0,20131003.0,20130903.0,,64.0,F,0,,,,,,,0,,Risk of Recidivism,1,Low,20131106,Risk of Violence,1,Low,20131106,20130903.0,20131003.0,3,0,877,0
97,148,20130415,Female,19611110,54,Greater than 45,Caucasian,0,1,0,0,0,0.0,20130415.0,20130415.0,20130414.0,,1.0,M,0,,,,,,,0,,Risk of Recidivism,1,Low,20130415,Risk of Violence,1,Low,20130415,20130415.0,20130415.0,0,0,1082,0
98,150,20130820,Female,19710512,44,25 - 45,Hispanic,0,1,0,0,0,-2.0,20130818.0,20130819.0,20130818.0,,2.0,M,0,,,,,,,0,,Risk of Recidivism,1,Low,20130820,Risk of Violence,1,Low,20130820,20130818.0,20130819.0,0,0,955,0
99,151,20141114,Male,19960815,19,Less than 25,African-American,0,4,0,0,1,-10.0,20141104.0,20141113.0,20141104.0,,10.0,M,1,(M1),0.0,20150226.0,20150226.0,20150304.0,,1,(F3),Risk of Recidivism,4,Low,20141114,Risk of Violence,7,Medium,20141114,20150226.0,20150304.0,1,0,104,1
100,152,20140228,Male,19911127,24,Less than 25,African-American,0,2,0,0,1,-137.0,20131014.0,20140228.0,,20131014.0,137.0,F,0,,,,,,,0,,Risk of Recidivism,2,Low,20140228,Risk of Violence,3,Low,20140228,20150716.0,20150716.0,1,0,503,0
101,153,20130909,Male,19850724,30,25 - 45,African-American,0,2,0,0,1,-1.0,20130908.0,20130909.0,20130908.0,,1.0,F,0,,,,,,,0,,Risk of Recidivism,2,Low,20130909,Risk of Violence,2,Low,20130909,20130908.0,20130909.0,1,0,935,0
102,154,20130905,Female,19770414,39,25 - 45,Caucasian,0,1,0,0,0,-1.0,20130904.0,20130906.0,20130904.0,,1.0,F,1,(M1),1.0,20131027.0,20131028.0,20131028.0,,1,(M1),Risk of Recidivism,1,Low,20130905,Risk of Violence,1,Low,20130905,20130904.0,20130906.0,0,1,52,1
103,156,20130411,Male,19911002,24,Less than 25,Caucasian,0,6,1,2,8,-1.0,20130410.0,20130422.0,20130411.0,,0.0,F,1,(F2),1.0,20130508.0,20130509.0,20130509.0,,0,,Risk of Recidivism,6,Medium,20130411,Risk of Violence,6,Medium,20130411,20130410.0,20130422.0,8,11,27,1
104,157,20130829,Male,19851024,30,25 - 45,Caucasian,0,4,0,0,0,-1.0,20130828.0,20130903.0,20130828.0,,1.0,F,0,,,,,,,0,,Risk of Recidivism,4,Low,20130829,Risk of Violence,2,Low,20130829,20150108.0,20150204.0,0,5,497,0
105,158,20140221,Male,19840608,31,25 - 45,Caucasian,0,5,0,0,0,-1.0,20140220.0,20140331.0,20140220.0,,1.0,M,0,,,,,,,0,,Risk of Recidivism,5,Medium,20140221,Risk of Violence,2,Low,20140221,20140220.0,20140331.0,0,38,770,0
106,159,20130226,Female,19760919,39,25 - 45,Caucasian,0,4,0,0,1,-1.0,20130225.0,20130612.0,20130225.0,,1.0,F,0,,,,,,,0,,Risk of Recidivism,4,Low,20130226,Risk of Violence,3,Low,20130226,20140325.0,20140330.0,1,106,392,0
107,160,20141204,Male,19570402,59,Greater than 45,African-American,0,9,0,0,14,178.0,20150531.0,20150918.0,,20140314.0,265.0,F,1,(F3),0.0,20150531.0,20150531.0,20150918.0,,1,(F3),Risk of Recidivism,9,High,20141204,Risk of Violence,4,Low,20141204,20150531.0,20150918.0,14,0,178,1
108,163,20130815,Male,19730115,43,25 - 45,Caucasian,0,1,0,0,1,-30.0,20130716.0,20130717.0,20130716.0,,30.0,F,0,,,,,,,0,,Risk of Recidivism,1,Low,20130815,Risk of Violence,1,Low,20130815,20130716.0,20130717.0,1,0,960,0
109,166,20130302,Male,19940615,21,Less than 25,African-American,0,9,0,0,3,-1.0,20130301.0,20130307.0,20130301.0,,1.0,F,1,(M1),0.0,20130326.0,20130326.0,20140122.0,,0,,Risk of Recidivism,9,High,20130302,Risk of Violence,6,Medium,20130302,20130326.0,20140122.0,3,5,24,1
110,169,20130116,Male,19771114,38,25 - 45,Caucasian,0,4,0,0,5,-1.0,20130115.0,20130118.0,20130115.0,,1.0,M,1,(F3),0.0,20130312.0,20130312.0,20130313.0,,0,,Risk of Recidivism,4,Low,20130116,Risk of Violence,3,Low,20130116,20130312.0,20130313.0,5,2,55,1
111,171,20130215,Male,19820219,34,25 - 45,Caucasian,0,5,0,0,0,0.0,20130215.0,20130302.0,20130215.0,,0.0,F,0,,,,,,,0,,Risk of Recidivism,5,Medium,20130215,Risk of Violence,5,Medium,20130215,20140502.0,20140710.0,0,15,441,0
112,173,20131117,Male,19820603,33,25 - 45,African-American,0,5,0,0,5,0.0,20131117.0,20131117.0,20131116.0,,1.0,F,1,(M1),,20141028.0,,,,0,,Risk of Recidivism,5,Medium,20131117,Risk of Violence,2,Low,20131117,20131117.0,20131117.0,5,0,345,1
113,174,20131118,Male,19780927,37,25 - 45,African-American,0,2,0,0,3,0.0,20131118.0,20131119.0,20131118.0,,0.0,F,0,,,,,,,0,,Risk of Recidivism,2,Low,20131118,Risk of Violence,1,Low,20131118,20140228.0,20140307.0,3,1,102,0
114,175,20130316,Male,19740325,42,25 - 45,Caucasian,0,2,0,0,1,0.0,20130316.0,20130317.0,20130315.0,,1.0,F,1,(F3),1.0,20130317.0,20130318.0,20130423.0,,0,,Risk of Recidivism,2,Low,20130316,Risk of Violence,2,Low,20130316,20130316.0,20130317.0,1,1,2,1
115,176,20130906,Male,19741203,41,25 - 45,African-American,0,9,1,0,10,0.0,20130906.0,20140301.0,20130906.0,,0.0,F,1,(M1),0.0,20140618.0,20140618.0,20140729.0,,0,,Risk of Recidivism,9,High,20130906,Risk of Violence,7,Medium,20130906,20140618.0,20140729.0,10,176,285,1
116,177,20131113,Male,19930627,22,Less than 25,African-American,0,4,0,0,0,-1.0,20131112.0,20131113.0,20131112.0,,1.0,F,1,(F3),362.0,20141212.0,20151209.0,20151209.0,,0,,Risk of Recidivism,4,Low,20131113,Risk of Violence,7,Medium,20131113,20151209.0,20151209.0,0,0,394,1
117,178,20140111,Male,19820517,33,25 - 45,African-American,0,8,12,2,28,-1.0,20140110.0,20140112.0,20140110.0,,1.0,F,1,(M2),0.0,20140404.0,20140404.0,20140405.0,,0,,Risk of Recidivism,8,High,20140111,Risk of Violence,5,Medium,20140111,20140404.0,20140405.0,28,1,83,1
118,180,20131014,Male,19840819,31,25 - 45,African-American,0,7,0,0,1,-1.0,20131013.0,20131014.0,20131013.0,,1.0,M,0,,,,,,,0,,Risk of Recidivism,7,Medium,20131014,Risk of Violence,8,High,20131014,20131013.0,20131014.0,1,0,900,0
119,182,20131029,Female,19850827,30,25 - 45,Other,0,2,0,0,1,-1.0,20131028.0,20131029.0,20131028.0,,1.0,F,0,,,,,,,0,,Risk of Recidivism,2,Low,20131029,Risk of Violence,2,Low,20131029,20140203.0,20140211.0,1,0,97,0
120,183,20130226,Male,19850318,31,25 - 45,Caucasian,0,10,0,0,13,-1.0,20130225.0,20140611.0,,20130226.0,0.0,F,1,(F2),,20130422.0,,,,1,(M1),Risk of Recidivism,10,High,20130226,Risk of Violence,7,Medium,20130226,20130225.0,20140611.0,13,0,55,1
121,184,20141115,Male,19881116,27,25 - 45,African-American,0,9,0,0,3,-1.0,20141114.0,20141115.0,20141114.0,,1.0,F,1,(F3),,20150722.0,,,,0,,Risk of Recidivism,9,High,20141115,Risk of Violence,4,Low,20141115,20141114.0,20141115.0,3,0,249,1
122,187,20131206,Male,19600211,56,Greater than 45,African-American,0,9,0,0,8,67.0,20140211.0,20140502.0,,20130918.0,79.0,F,0,,,,,,,0,,Risk of Recidivism,9,High,20131206,Risk of Violence,3,Low,20131206,20140211.0,20140502.0,8,0,67,0
123,189,20130729,Male,19630723,52,Greater than 45,Caucasian,0,9,0,0,3,-2.0,20130727.0,20130728.0,20130727.0,,2.0,M,0,,,,,,,0,,Risk of Recidivism,9,High,20130729,Risk of Violence,6,Medium,20130729,20130727.0,20130728.0,3,0,977,0
124,190,20131229,Male,19820705,33,25 - 45,African-American,0,10,0,0,19,-1.0,20131228.0,20131229.0,,20131228.0,1.0,F,1,(M2),,20150118.0,,,,0,,Risk of Recidivism,10,High,20131229,Risk of Violence,7,Medium,20131229,20140808.0,20140909.0,19,0,222,0
125,192,20140331,Female,19520219,64,Greater than 45,Caucasian,0,1,0,0,2,-47.0,20140212.0,20140212.0,20140211.0,,48.0,M,0,,,,,,,0,,Risk of Recidivism,1,Low,20140331,Risk of Violence,1,Low,20140331,20140212.0,20140212.0,2,0,732,0
126,193,20140812,Male,19930910,22,Less than 25,Caucasian,0,6,0,0,4,-36.0,20140707.0,20140721.0,20140707.0,,36.0,F,1,(M2),,20151029.0,,,,0,,Risk of Recidivism,6,Medium,20140812,Risk of Violence,8,High,20140812,20141229.0,20150117.0,4,0,139,0
127,194,20130917,Male,19740330,42,25 - 45,Caucasian,0,3,0,0,6,-4.0,20130913.0,20130913.0,20130912.0,,5.0,F,0,,,,,,,0,,Risk of Recidivism,3,Low,20130917,Risk of Violence,1,Low,20130917,20141030.0,20150124.0,6,0,408,0
128,195,20131223,Female,19910114,25,25 - 45,Caucasian,0,4,0,0,2,-1.0,20131222.0,20131225.0,,20131222.0,1.0,F,0,,,,,,,0,,Risk of Recidivism,4,Low,20131223,Risk of Violence,5,Medium,20131223,20141217.0,20150107.0,2,2,359,0
129,197,20131119,Male,19850501,30,25 - 45,Caucasian,0,2,0,0,1,-20.0,20131030.0,20131103.0,20131030.0,,20.0,M,0,,,,,,,0,,Risk of Recidivism,2,Low,20131119,Risk of Violence,2,Low,20131119,20131030.0,20131103.0,1,0,864,0
130,199,20130829,Male,19870512,28,25 - 45,Caucasian,0,1,0,0,2,,,,,20130321.0,161.0,F,0,,,,,,,0,,Risk of Recidivism,1,Low,20130829,Risk of Violence,2,Low,20130829,,,2,0,946,0
131,200,20131230,Female,19780630,37,25 - 45,Other,0,2,0,0,2,-1.0,20131229.0,20131231.0,20130522.0,,222.0,M,0,,,,,,,0,,Risk of Recidivism,2,Low,20131230,Risk of Violence,1,Low,20131230,20131229.0,20131231.0,2,1,823,0
132,202,20141219,Male,19880412,28,25 - 45,Caucasian,0,2,0,0,0,-1.0,20141218.0,20141219.0,20141218.0,,1.0,M,1,(M1),0.0,20160213.0,20160213.0,20160214.0,,0,,Risk of Recidivism,2,Low,20141219,Risk of Violence,3,Low,20141219,20150217.0,20150217.0,0,0,60,0
133,203,20140207,Female,19910924,24,Less than 25,African-American,0,2,0,0,0,-1.0,20140206.0,20140208.0,20140206.0,,1.0,M,0,,,,,,,0,,Risk of Recidivism,2,Low,20140207,Risk of Violence,3,Low,20140207,20140206.0,20140208.0,0,1,784,0
134,206,20141119,Female,19870123,29,25 - 45,Caucasian,0,4,1,0,10,-1.0,20141118.0,20141125.0,20141118.0,,1.0,F,1,(F3),1.0,20150310.0,20150311.0,20150418.0,,0,,Risk of Recidivism,4,Low,20141119,Risk of Violence,2,Low,20141119,20141229.0,20150205.0,10,6,40,0
135,208,20140127,Male,19711126,44,25 - 45,Caucasian,0,2,0,0,2,0.0,20140127.0,20140127.0,20140126.0,,1.0,M,1,(M1),,20140831.0,,,,0,,Risk of Recidivism,2,Low,20140127,Risk of Violence,1,Low,20140127,20140127.0,20140127.0,2,0,216,1
136,209,20140404,Female,19850615,30,25 - 45,Hispanic,0,5,0,0,4,-35.0,20140228.0,20140228.0,20140227.0,,36.0,F,1,(M1),1.0,20140511.0,20140512.0,20140613.0,,1,(M1),Risk of Recidivism,5,Medium,20140404,Risk of Violence,5,Medium,20140404,20150410.0,20151207.0,4,0,37,1
137,210,20130102,Male,19840126,32,25 - 45,African-American,0,7,0,0,3,-1.0,20130101.0,20130109.0,20130101.0,,1.0,F,1,(F3),,20140904.0,,,,0,,Risk of Recidivism,7,Medium,20130102,Risk of Violence,3,Low,20130102,20140219.0,20140227.0,3,7,413,0
138,213,20130905,Male,19841103,31,25 - 45,Caucasian,0,3,0,0,2,-16.0,20130820.0,20130904.0,20130820.0,,16.0,M,1,(M1),,20131023.0,,,,0,,Risk of Recidivism,3,Low,20130905,Risk of Violence,3,Low,20130905,20130820.0,20130904.0,2,0,48,1
139,215,20130117,Male,19850416,31,25 - 45,African-American,0,2,0,0,1,-1.0,20130116.0,20130117.0,20130116.0,,1.0,M,1,(M2),,20160302.0,,,,0,,Risk of Recidivism,2,Low,20130117,Risk of Violence,3,Low,20130117,20130116.0,20130117.0,1,0,1140,1
140,216,20130402,Male,19570107,59,Greater than 45,Caucasian,0,2,0,0,1,-1.0,20130401.0,20130402.0,20130401.0,,1.0,F,1,(M2),5.0,20130913.0,20130918.0,20130925.0,,0,,Risk of Recidivism,2,Low,20130402,Risk of Violence,1,Low,20130402,20140226.0,20140422.0,1,0,164,1
141,218,20130424,Female,19710205,45,Greater than 45,Caucasian,0,4,0,0,4,,,,,20120414.0,375.0,F,0,,,,,,,0,,Risk of Recidivism,4,Low,20130424,Risk of Violence,3,Low,20130424,,,4,0,1073,0
142,220,20131120,Female,19950905,20,Less than 25,African-American,1,10,0,0,1,0.0,20131120.0,20131123.0,,20131120.0,0.0,F,0,,,,,,,0,,Risk of Recidivism,10,High,20131120,Risk of Violence,10,High,20131120,20140319.0,20140328.0,1,3,119,0
143,222,20130514,Female,19730313,43,25 - 45,Caucasian,0,1,0,0,0,0.0,20130514.0,20130515.0,20130514.0,,0.0,M,0,,,,,,,0,,Risk of Recidivism,1,Low,20130514,Risk of Violence,1,Low,20130514,20130514.0,20130515.0,0,1,1053,0
144,223,20140419,Male,19771228,38,25 - 45,African-American,1,8,1,0,9,-1.0,20140418.0,20140501.0,20140418.0,,1.0,F,1,(M1),0.0,20140826.0,20140826.0,20140827.0,,0,,Risk of Recidivism,8,High,20140419,Risk of Violence,4,Low,20140419,20140826.0,20140827.0,9,12,129,1
145,224,20141219,Male,19830811,32,25 - 45,African-American,0,6,0,0,11,-2.0,20141217.0,20141218.0,20141217.0,,2.0,F,1,(F3),0.0,20150112.0,20150112.0,20150217.0,,1,(F1),Risk of Recidivism,6,Medium,20141219,Risk of Violence,5,Medium,20141219,20150112.0,20150217.0,11,0,24,1
146,225,20131226,Male,19820826,33,25 - 45,African-American,0,5,0,0,8,-1.0,20131225.0,20131226.0,20131225.0,,1.0,M,1,(M1),,20140701.0,,,,1,(M1),Risk of Recidivism,5,Medium,20131226,Risk of Violence,2,Low,20131226,20150716.0,20150716.0,8,0,187,1
147,227,20141023,Female,19850104,31,25 - 45,African-American,0,3,0,0,0,-1.0,20141022.0,20141024.0,20141022.0,,1.0,F,1,(M2),39.0,20150220.0,20150331.0,20150507.0,,0,,Risk of Recidivism,3,Low,20141023,Risk of Violence,2,Low,20141023,20150107.0,20150211.0,0,1,76,0
148,228,20130111,Female,19830418,33,25 - 45,African-American,0,9,0,0,7,-1.0,20130110.0,20130205.0,20130110.0,,1.0,F,1,(M2),0.0,20131013.0,20131013.0,20131101.0,,0,,Risk of Recidivism,9,High,20130111,Risk of Violence,9,High,20130111,20131013.0,20131101.0,7,25,275,1
149,229,20130416,Male,19880920,27,25 - 45,African-American,0,9,0,0,2,-1.0,20130415.0,20130416.0,20130415.0,,1.0,F,1,(M1),0.0,20130504.0,20130504.0,20130504.0,,0,,Risk of Recidivism,9,High,20130416,Risk of Violence,8,High,20130416,20130504.0,20130504.0,2,0,18,0
150,231,20131207,Female,19950713,20,Less than 25,African-American,0,6,0,0,0,0.0,20131207.0,20131207.0,20131206.0,,1.0,F,0,,,,,,,0,,Risk of Recidivism,6,Medium,20131207,Risk of Violence,8,High,20131207,20131207.0,20131207.0,0,0,846,0
151,232,20140127,Female,19890726,26,25 - 45,Caucasian,0,6,0,0,0,-2.0,20140125.0,20140126.0,20140125.0,,2.0,M,0,,,,,,,0,,Risk of Recidivism,6,Medium,20140127,Risk of Violence,3,Low,20140127,20140125.0,20140126.0,0,0,795,0
152,234,20130427,Female,19541114,61,Greater than 45,African-American,0,1,0,0,1,-1.0,20130426.0,20130427.0,20130426.0,,1.0,F,1,(M2),,20141023.0,,,,0,,Risk of Recidivism,1,Low,20130427,Risk of Violence,1,Low,20130427,20130426.0,20130427.0,1,0,544,1
153,235,20130515,Male,19630701,52,Greater than 45,Other,0,7,0,0,13,-1.0,20130514.0,20130516.0,20130514.0,,1.0,F,1,(M2),0.0,20130620.0,20130620.0,20130620.0,,0,,Risk of Recidivism,7,Medium,20130515,Risk of Violence,6,Medium,20130515,20130620.0,20130620.0,13,1,36,0
154,236,20140205,Male,19530203,63,Greater than 45,Hispanic,0,1,0,0,1,-26.0,20140110.0,20140125.0,,20140110.0,26.0,F,0,,,,,,,0,,Risk of Recidivism,1,Low,20140205,Risk of Violence,1,Low,20140205,20140110.0,20140125.0,1,0,786,0
155,238,20140423,Female,19840201,32,25 - 45,African-American,0,10,0,0,4,-7.0,20140416.0,20140423.0,,20140416.0,7.0,F,1,(F3),0.0,20150523.0,20150523.0,20150918.0,,1,(F3),Risk of Recidivism,10,High,20140423,Risk of Violence,9,High,20140423,20150523.0,20150918.0,4,0,395,1
156,239,20130906,Male,19860827,29,25 - 45,Hispanic,0,4,0,0,1,-1.0,20130905.0,20130906.0,20130905.0,,1.0,F,0,,,,,,,0,,Risk of Recidivism,4,Low,20130906,Risk of Violence,4,Low,20130906,20130905.0,20130906.0,1,0,938,0
157,240,20130110,Female,19690704,46,Greater than 45,Other,0,2,0,0,1,,,,20121030.0,,72.0,F,0,,,,,,,0,,Risk of Recidivism,2,Low,20130110,Risk of Violence,1,Low,20130110,,,1,0,1177,0
158,241,20130310,Female,19891204,26,25 - 45,African-American,0,4,0,0,2,-1.0,20130309.0,20130310.0,20130309.0,,1.0,M,1,(M2),,20131025.0,,,,0,,Risk of Recidivism,4,Low,20130310,Risk of Violence,4,Low,20130310,20130309.0,20130310.0,2,0,229,1
159,242,20130627,Male,19610309,55,Greater than 45,African-American,0,1,0,0,3,-51.0,20130507.0,20130508.0,20130506.0,,52.0,M,0,,,,,,,0,,Risk of Recidivism,1,Low,20130627,Risk of Violence,1,Low,20130627,20130507.0,20130508.0,3,0,1009,0
160,243,20140211,Male,19760630,39,25 - 45,Caucasian,1,4,0,0,1,-1.0,20140210.0,20140214.0,20090715.0,,1672.0,M,0,,,,,,,0,,Risk of Recidivism,4,Low,20140211,Risk of Violence,4,Low,20140211,20140210.0,20140214.0,1,3,780,0
161,244,20130502,Female,19850719,30,25 - 45,Caucasian,0,7,0,0,3,0.0,20130502.0,20141014.0,20130501.0,,1.0,F,1,(F3),554.0,20130516.0,20141121.0,20141202.0,,0,,Risk of Recidivism,7,Medium,20130502,Risk of Violence,4,Low,20130502,20130502.0,20141014.0,3,0,14,1
162,245,20130302,Male,19850530,30,25 - 45,African-American,0,7,0,0,1,0.0,20130302.0,20130511.0,20130301.0,,1.0,F,0,,,,,,,0,,Risk of Recidivism,7,Medium,20130302,Risk of Violence,8,High,20130302,20140304.0,20140307.0,1,70,367,0
163,246,20130926,Male,19670821,48,Greater than 45,Caucasian,0,2,0,0,2,-1.0,20130925.0,20130926.0,20130925.0,,1.0,M,0,,,,,,,0,,Risk of Recidivism,2,Low,20130926,Risk of Violence,1,Low,20130926,20130925.0,20130926.0,2,0,918,0
164,248,20130516,Male,19930525,22,Less than 25,African-American,0,2,0,0,1,-1.0,20130515.0,20130516.0,,20130515.0,1.0,F,0,,,,,,,0,,Risk of Recidivism,2,Low,20130516,Risk of Violence,4,Low,20130516,20141114.0,20150521.0,1,0,547,0
165,249,20130211,Male,19700327,46,Greater than 45,Caucasian,0,1,0,0,6,22.0,20130305.0,20130328.0,20130111.0,,31.0,F,1,(M2),0.0,20130305.0,20130305.0,20130328.0,,0,,Risk of Recidivism,1,Low,20130211,Risk of Violence,1,Low,20130211,20130305.0,20130328.0,6,0,22,1
166,251,20140319,Female,19660925,49,Greater than 45,Caucasian,0,6,0,0,6,-56.0,20140122.0,20140127.0,20140122.0,,56.0,F,0,,,,,,,0,,Risk of Recidivism,6,Medium,20140319,Risk of Violence,2,Low,20140319,20140122.0,20140127.0,6,0,744,0
167,252,20130420,Male,19840830,31,25 - 45,Caucasian,0,5,0,0,0,0.0,20130420.0,20130422.0,20130419.0,,1.0,F,0,,,,,,,0,,Risk of Recidivism,5,Medium,20130420,Risk of Violence,4,Low,20130420,20150409.0,20150529.0,0,2,719,0
168,254,20130917,Male,19900919,25,25 - 45,African-American,0,2,0,0,1,-1.0,20130916.0,20130918.0,20130916.0,,1.0,M,1,(M2),0.0,20131018.0,20131018.0,20131022.0,,0,,Risk of Recidivism,2,Low,20130917,Risk of Violence,3,Low,20130917,20131018.0,20131022.0,1,1,31,1
169,257,20130909,Male,19920911,23,Less than 25,Hispanic,0,3,0,0,0,-1.0,20130908.0,20130908.0,20130907.0,,2.0,F,0,,,,,,,0,,Risk of Recidivism,3,Low,20130909,Risk of Violence,5,Medium,20130909,20130908.0,20130908.0,0,0,935,0
170,258,20130218,Female,19840104,32,25 - 45,African-American,0,7,0,0,5,-1.0,20130217.0,20130218.0,20130217.0,,1.0,F,0,,,,,,,0,,Risk of Recidivism,7,Medium,20130218,Risk of Violence,3,Low,20130218,20130217.0,20130218.0,5,0,1138,0
171,259,20130305,Male,19631218,52,Greater than 45,Hispanic,0,1,0,0,2,-1.0,20130304.0,20130307.0,20130304.0,,1.0,M,0,,,,,,,0,,Risk of Recidivism,1,Low,20130305,Risk of Violence,1,Low,20130305,20130621.0,20130726.0,2,2,108,0
172,260,20130205,Male,19540220,62,Greater than 45,African-American,0,4,0,0,8,0.0,20130205.0,20130221.0,20130204.0,,1.0,F,0,,,,,,,0,,Risk of Recidivism,4,Low,20130205,Risk of Violence,1,Low,20130205,20130205.0,20130221.0,8,16,1151,0
173,262,20130422,Female,19780809,37,25 - 45,Caucasian,0,10,0,0,6,-110.0,20130102.0,20130418.0,20130101.0,,111.0,F,0,,,,,,,0,,Risk of Recidivism,10,High,20130422,Risk of Violence,4,Low,20130422,20140613.0,20141218.0,6,0,417,0
174,263,20130910,Male,19600829,55,Greater than 45,Caucasian,0,1,0,0,1,-45.0,20130727.0,20130814.0,20130727.0,,45.0,F,0,,,,,,,0,,Risk of Recidivism,1,Low,20130910,Risk of Violence,1,Low,20130910,20130727.0,20130814.0,1,0,934,0
175,264,20130725,Male,19841028,31,25 - 45,Hispanic,0,9,0,0,8,29.0,20130823.0,20131218.0,,20130525.0,61.0,F,1,(M1),0.0,20140329.0,20140329.0,20140624.0,,0,,Risk of Recidivism,9,High,20130725,Risk of Violence,7,Medium,20130725,20130823.0,20131218.0,8,0,29,0
176,265,20130318,Male,19870519,28,25 - 45,African-American,0,6,0,0,6,-1.0,20130317.0,20130318.0,20130317.0,,1.0,M,1,(M2),,20140713.0,,,,1,(F2),Risk of Recidivism,6,Medium,20130318,Risk of Violence,6,Medium,20130318,20160301.0,20160317.0,6,0,482,1
177,266,20130829,Male,19620415,54,Greater than 45,Hispanic,0,1,0,0,2,-1.0,20130828.0,20140304.0,20130828.0,,1.0,F,0,,,,,,,0,,Risk of Recidivism,1,Low,20130829,Risk of Violence,1,Low,20130829,20130828.0,20140304.0,2,187,946,0
178,267,20130314,Male,19570804,58,Greater than 45,Hispanic,0,2,0,0,0,-1.0,20130313.0,20130314.0,20130313.0,,1.0,F,0,,,,,,,0,,Risk of Recidivism,2,Low,20130314,Risk of Violence,1,Low,20130314,20140110.0,20140328.0,0,0,302,0
179,268,20140920,Male,19371015,78,Greater than 45,Caucasian,0,1,0,0,1,-1.0,20140919.0,20140920.0,20140919.0,,1.0,M,1,(F3),,20150727.0,,,,0,,Risk of Recidivism,1,Low,20140920,Risk of Violence,1,Low,20140920,20140919.0,20140920.0,1,0,310,1
180,269,20140303,Male,19591231,56,Greater than 45,Caucasian,0,1,0,0,0,-1.0,20140302.0,20140303.0,20140302.0,,1.0,F,0,,,,,,,0,,Risk of Recidivism,1,Low,20140303,Risk of Violence,1,Low,20140303,20140302.0,20140303.0,0,0,760,0
181,271,20140114,Male,19920107,24,Less than 25,Other,0,2,0,0,0,-1.0,20140113.0,20140115.0,20140113.0,,1.0,F,0,,,,,,,0,,Risk of Recidivism,2,Low,20140114,Risk of Violence,4,Low,20140114,20140113.0,20140115.0,0,1,808,0
182,272,20140909,Male,19771006,38,25 - 45,African-American,2,8,2,1,22,-34.0,20140806.0,20140909.0,20140805.0,,35.0,F,1,(M1),51.0,20150505.0,20150625.0,20150708.0,,0,,Risk of Recidivism,8,High,20140909,Risk of Violence,5,Medium,20140909,20150909.0,20151007.0,22,0,238,1
183,275,20140424,Male,19940417,22,Less than 25,African-American,0,5,0,0,1,0.0,20140424.0,20140424.0,20140423.0,,1.0,F,1,(M2),,20141110.0,,,,0,,Risk of Recidivism,5,Medium,20140424,Risk of Violence,5,Medium,20140424,20140424.0,20140424.0,1,0,200,1
184,277,20130203,Male,19680513,47,Greater than 45,African-American,0,8,0,0,23,-1.0,20130202.0,20130203.0,20130202.0,,1.0,M,1,(F3),0.0,20130212.0,20130212.0,20130318.0,,0,,Risk of Recidivism,8,High,20130203,Risk of Violence,1,Low,20130203,20130212.0,20130318.0,23,0,9,1
185,278,20140106,Male,19920830,23,Less than 25,African-American,0,2,0,0,0,-1.0,20140105.0,20140106.0,20140105.0,,1.0,M,1,(M1),0.0,20140701.0,20140701.0,20140710.0,,0,,Risk of Recidivism,2,Low,20140106,Risk of Violence,4,Low,20140106,20140701.0,20140710.0,0,0,176,1
186,279,20131025,Male,19580531,57,Greater than 45,Hispanic,0,1,0,0,1,0.0,20131025.0,20131114.0,20131025.0,,0.0,F,0,,,,,,,0,,Risk of Recidivism,1,Low,20131025,Risk of Violence,1,Low,20131025,20131025.0,20131114.0,1,20,889,0
187,280,20130710,Female,19770630,38,25 - 45,Caucasian,0,5,0,0,2,-35.0,20130605.0,20130606.0,20130605.0,,35.0,F,1,(M1),0.0,20131212.0,20131212.0,20131220.0,,0,,Risk of Recidivism,5,Medium,20130710,Risk of Violence,2,Low,20130710,20131212.0,20131220.0,2,0,155,1
